customerID,gender,SeniorCitizen,Partner,Depndents,Churn
CUST35320,Female,No,Unknown,No,Yes
CUST35321,Female,No,Yes,No,Yes
CUST35322,Female,Yes,Yes,No,Yes
CUST35323,Male,No,No,No,No
CUST35324,Female,Yes,Yes,No,Yes
CUST35325,Male,Yes,Yes,Unknow,No
CUST35326,Male,Yes,No,No,No
CUST35327,Male,No,Unknown,No,No
CUST35328,Female,No,Yes,No,No
CUST35329,Female,No,No,No,No
CUST35330,Male,Yes,Unknown,No,No
CUST35331,Female,No,Yes,No,Yes
CUST35332,Female,Yes,Yes,No,No
CUST35333,Male,No,No,No,Yes
CUST35334,Male,Yes,No,No,No
CUST35335,Male,No,No,No,No
CUST35336,Male,No,Yes,No,No
CUST35337,Male,No,No,Yes,No
CUST35338,Male,No,No,Yes,No
CUST35339,Male,No,Yes,No,No
CUST35340,Male,No,No,No,Yes
CUST35341,Female,No,Yes,No,No
CUST35342,Male,No,Yes,No,No
CUST35343,Male,No,No,No,No
CUST35344,Male,No,No,Yes,No
CUST35345,Female,No,No,No,No
CUST35346,Female,No,No,No,No
CUST35347,Female,No,No,No,Yes
CUST35348,Female,No,No,No,Yes
CUST35349,Female,No,Yes,No,No
CUST35350,Male,No,No,No,Yes
CUST35351,Female,Yes,No,No,No
CUST35352,Female,No,No,No,Yes
CUST35353,Male,No,No,Yes,Yes
CUST35354,Female,No,Yes,No,No
CUST35355,Female,No,No,No,No
CUST35356,Male,Yes,No,No,No
CUST35357,Female,No,No,No,Yes
CUST35358,Female,No,No,Yes,Yes
CUST35359,Male,No,No,Yes,Yes
CUST35360,Female,No,No,No,Yes
CUST35361,Male,No,Unknown,No,No
CUST35362,Male,Yes,Yes,Yes,Yes
CUST35363,Male,No,Yes,No,No
CUST35364,Female,No,No,Yes,No
CUST35365,Female,No,Yes,Yes,No
CUST35366,Female,No,No,No,No
CUST35367,Male,No,No,No,No
CUST35368,Female,No,Yes,No,No
CUST35369,Female,No,No,No,Yes
CUST35370,Female,No,No,Unknow,Yes
CUST35371,Male,No,Yes,Yes,No
CUST35372,Male,Yes,No,No,No
CUST35373,Female,No,Yes,Unknow,Yes
CUST35374,Male,No,No,No,Yes
CUST35375,Female,No,Yes,No,Yes
CUST35376,Male,No,No,No,Yes
CUST35377,Female,No,Yes,No,Yes
CUST35378,Male,Yes,Yes,No,No
CUST35379,Male,No,Yes,Yes,Yes
CUST35380,Male,No,Yes,No,No
CUST35381,Female,Yes,Yes,No,Yes
CUST35382,Unknown,No,Yes,No,No
CUST35383,Female,No,No,No,Yes
CUST35384,Male,No,Yes,No,Yes
CUST35385,Male,No,Yes,Yes,Yes
CUST35386,Female,No,Yes,No,No
CUST35387,Female,No,Yes,No,Yes
CUST35388,Male,No,Yes,No,No
CUST35389,Female,Yes,Yes,No,Yes
CUST35390,Male,No,No,Unknow,No
CUST35391,Female,No,Yes,No,Yes
CUST35392,Female,No,Yes,Yes,Yes
CUST35393,Male,No,No,No,No
CUST35394,Male,No,No,Yes,Yes
CUST35395,Female,No,No,Yes,Yes
CUST35396,Female,No,No,No,Yes
CUST35397,Male,No,Yes,Yes,Yes
CUST35398,Female,No,Yes,No,Yes
CUST35399,Female,No,No,Yes,No
CUST35400,Female,No,Yes,No,Yes
CUST35401,Female,Yes,Yes,No,No
CUST35402,Male,No,No,Unknow,No
CUST35403,Male,No,No,Yes,No
CUST35404,Male,No,No,No,No
CUST35405,Male,No,No,Yes,Yes
CUST35406,Female,No,Yes,No,Yes
CUST35407,Female,No,No,No,Yes
CUST35408,Female,No,No,No,No
CUST35409,Female,Yes,No,Yes,No
CUST35410,Female,No,No,Yes,Yes
CUST35411,Male,No,Yes,Yes,No
CUST35412,Female,No,No,No,Yes
CUST35413,Female,No,No,No,No
CUST35414,Male,No,No,No,No
CUST35415,Male,No,Yes,No,Yes
CUST35416,Male,No,No,No,Yes
CUST35417,Female,Yes,Yes,No,Yes
CUST35418,Female,No,No,No,Yes
CUST35419,Female,No,Yes,No,Yes
CUST35420,Male,No,No,Yes,No
CUST35421,Male,Yes,No,No,No
CUST35422,Female,No,Yes,No,Yes
CUST35423,Female,No,Yes,Yes,No
CUST35424,Female,No,No,Yes,Yes
CUST35425,Male,No,Yes,Unknow,No
CUST35426,Male,No,Yes,Yes,No
CUST35427,Male,Yes,Yes,Yes,Yes
CUST35428,Female,No,No,No,No
CUST35429,Male,No,No,Yes,Yes
CUST35430,Male,No,No,No,Yes
CUST35431,Male,No,Yes,No,Yes
CUST35432,Female,No,No,No,No
CUST35433,Female,No,Yes,No,No
CUST35434,Male,No,No,Yes,No
CUST35435,Female,No,Yes,No,No
CUST35436,Female,No,No,Yes,Yes
CUST35437,Female,No,Yes,Unknow,No
CUST35438,Male,Yes,Yes,Yes,No
CUST35439,Male,Yes,No,No,Yes
CUST35440,Female,Yes,Yes,No,No
CUST35441,Male,Yes,No,No,No
CUST35442,Male,No,Yes,No,Yes
CUST35443,Female,No,Yes,Yes,Yes
CUST35444,Female,No,No,Yes,Yes
CUST35445,Male,No,No,Yes,Yes
CUST35446,Male,No,No,No,Yes
CUST35447,Unknown,No,Yes,No,No
CUST35448,Male,No,No,No,No
CUST35449,Female,No,Yes,Yes,No
CUST35450,Female,No,Yes,Yes,Yes
CUST35451,Male,Yes,Yes,Yes,No
CUST35452,Female,No,No,No,No
CUST35453,Male,No,No,Unknow,No
CUST35454,Male,No,Unknown,Yes,No
CUST35455,Male,No,Yes,Yes,Yes
CUST35456,Male,No,No,Yes,No
CUST35457,Female,No,No,No,Yes
CUST35458,Male,No,No,No,Yes
CUST35459,Female,No,No,No,No
CUST35460,Male,Yes,Yes,Yes,No
CUST35461,Male,Yes,No,No,Yes
CUST35462,Female,Unknown,No,No,Yes
CUST35463,Male,No,No,No,No
CUST35464,Male,No,Yes,Yes,Yes
CUST35465,Female,Yes,No,No,Yes
CUST35466,Female,No,No,No,No
CUST35467,Female,No,Yes,No,No
CUST35468,Male,No,No,No,No
CUST35469,Male,Yes,No,Yes,No
CUST35470,Male,No,Yes,Yes,No
CUST35471,Female,No,Yes,Yes,No
CUST35472,Male,No,No,No,No
CUST35473,Male,Yes,No,No,No
CUST35474,Male,No,Yes,No,Yes
CUST35475,Female,Yes,No,No,Yes
CUST35476,Female,No,No,No,Yes
CUST35477,Male,No,Yes,Unknow,Yes
CUST35478,Female,No,No,No,Yes
CUST35479,Female,No,Yes,Yes,Yes
CUST35480,Female,No,Yes,No,No
CUST35481,Male,No,No,No,Yes
CUST35482,Unknown,No,Yes,No,No
CUST35483,Female,No,Yes,No,No
CUST35484,Male,No,Yes,No,No
CUST35485,Female,Yes,No,No,Yes
CUST35486,Female,Yes,Yes,Yes,No
CUST35487,Male,No,Yes,Unknow,No
CUST35488,Female,Yes,No,Yes,No
CUST35489,Male,No,No,Yes,Yes
CUST35490,Male,No,Unknown,No,No
CUST35491,Male,No,Yes,No,No
CUST35492,Male,No,Yes,Yes,No
CUST35493,Male,No,Yes,No,Yes
CUST35494,Male,No,Yes,Yes,Yes
CUST35495,Female,No,Yes,No,Yes
CUST35496,Female,Yes,Yes,No,No
CUST35497,Female,No,No,No,Yes
CUST35498,Male,Yes,No,Unknow,No
CUST35499,Female,No,No,No,No
CUST35500,Male,Yes,Yes,No,No
CUST35501,Female,Yes,Yes,No,No
CUST35502,Male,No,No,No,Yes
CUST35503,Male,No,Yes,Yes,No
CUST35504,Male,No,Yes,Yes,Yes
CUST35505,Male,No,Yes,Yes,Yes
CUST35506,Unknown,No,No,No,Yes
CUST35507,Female,No,Yes,No,No
CUST35508,Female,No,No,No,No
CUST35509,Male,No,No,Yes,Yes
CUST35510,Male,No,No,Yes,No
CUST35511,Male,Yes,Unknown,No,Yes
CUST35512,Male,No,No,No,No
CUST35513,Male,No,Yes,No,Yes
CUST35514,Female,No,No,No,Yes
CUST35515,Male,No,Yes,No,Yes
CUST35516,Female,No,Yes,No,No
CUST35517,Female,No,No,No,No
CUST35518,Male,No,Yes,Yes,No
CUST35519,Male,Yes,Yes,No,No
CUST35520,Male,No,Yes,No,No
CUST35521,Male,No,No,No,Yes
CUST35522,Female,No,Yes,Yes,Yes
CUST35523,Male,No,No,No,No
CUST35524,Female,Yes,No,No,No
CUST35525,Male,No,Yes,Yes,No
CUST35526,Female,Yes,No,No,No
CUST35527,Male,Yes,No,No,No
CUST35528,Male,Yes,Yes,Yes,No
CUST35529,Male,No,Yes,No,Yes
CUST35530,Female,Yes,Yes,Yes,No
CUST35531,Male,No,Yes,No,Yes
CUST35532,Female,No,No,No,Yes
CUST35533,Male,No,Yes,No,No
CUST35534,Female,No,No,Yes,No
CUST35535,Female,No,No,No,Yes
CUST35536,Female,No,No,No,No
CUST35537,Female,No,Yes,No,Yes
CUST35538,Female,No,Unknown,No,Yes
CUST35539,Female,No,Unknown,No,No
CUST35540,Female,No,No,No,No
CUST35541,Male,No,No,Unknow,No
CUST35542,Female,No,No,No,Yes
CUST35543,Female,No,No,Yes,Yes
CUST35544,Female,No,No,Yes,No
CUST35545,Female,No,Unknown,Yes,No
CUST35546,Female,No,No,No,Yes
CUST35547,Female,No,No,Unknow,No
CUST35548,Female,Yes,No,Unknow,No
CUST35549,Male,No,No,No,No
CUST35550,Male,No,Yes,No,No
CUST35551,Male,No,Yes,No,No
CUST35552,Male,No,No,No,No
CUST35553,Male,No,No,Yes,Yes
CUST35554,Female,Yes,No,No,Yes
CUST35555,Male,No,Yes,Yes,No
CUST35556,Female,Yes,Unknown,Yes,No
CUST35557,Female,No,Yes,No,Yes
CUST35558,Male,No,Yes,No,No
CUST35559,Unknown,No,No,Yes,No
CUST35560,Male,No,Unknown,Yes,No
CUST35561,Male,No,No,Yes,No
CUST35562,Female,No,No,No,No
CUST35563,Female,Yes,No,Yes,Yes
CUST35564,Female,No,Yes,Yes,Yes
CUST35565,Male,No,Yes,Yes,Yes
CUST35566,Female,No,Yes,No,Yes
CUST35567,Male,No,Yes,No,Yes
CUST35568,Female,No,No,No,No
CUST35569,Female,Yes,No,No,Yes
CUST35570,Male,No,No,Yes,Yes
CUST35571,Female,Yes,No,No,No
CUST35572,Male,No,Yes,No,No
CUST35573,Male,No,No,No,Yes
CUST35574,Male,No,Yes,No,Yes
CUST35575,Unknown,No,No,No,No
CUST35576,Female,Yes,Yes,No,Yes
CUST35577,Male,Unknown,Yes,No,Yes
CUST35578,Male,No,No,Unknow,Yes
CUST35579,Male,No,Yes,No,No
CUST35580,Female,Yes,No,No,No
CUST35581,Male,No,Yes,No,No
CUST35582,Male,No,Yes,No,Yes
CUST35583,Male,No,Yes,Yes,No
CUST35584,Female,No,No,Yes,No
CUST35585,Female,No,No,No,No
CUST35586,Male,No,Yes,No,Yes
CUST35587,Male,Yes,No,No,Yes
CUST35588,Male,Yes,Yes,No,No
CUST35589,Male,No,Yes,No,Yes
CUST35590,Female,No,Yes,Yes,No
CUST35591,Male,No,No,No,No
CUST35592,Female,No,No,Yes,No
CUST35593,Female,No,No,Yes,Yes
CUST35594,Female,No,No,No,No
CUST35595,Female,No,No,No,No
CUST35596,Female,No,No,No,Yes
CUST35597,Unknown,No,Yes,No,Yes
CUST35598,Female,Yes,Yes,No,No
CUST35599,Female,No,No,No,No
CUST35600,Female,No,Unknown,No,Yes
CUST35601,Female,No,Yes,No,No
CUST35602,Female,No,Yes,No,No
CUST35603,Male,Yes,Yes,No,Yes
CUST35604,Female,No,No,No,No
CUST35605,Female,No,No,No,Yes
CUST35606,Female,No,No,Unknow,Yes
CUST35607,Male,No,Yes,No,No
CUST35608,Male,Yes,No,Unknow,No
CUST35609,Female,Yes,No,No,Yes
CUST35610,Female,No,No,Yes,No
CUST35611,Male,No,Unknown,No,Yes
CUST35612,Male,No,No,Yes,No
CUST35613,Female,No,No,No,No
CUST35614,Male,No,No,No,Yes
CUST35615,Unknown,No,No,No,No
CUST35616,Male,No,No,No,No
CUST35617,Male,No,No,No,Yes
CUST35618,Male,Yes,Unknown,Yes,Yes
CUST35619,Unknown,No,Yes,No,No
CUST35620,Female,Yes,No,No,No
CUST35621,Female,No,No,No,No
CUST35622,Male,No,Yes,No,No
CUST35623,Female,No,Yes,Unknow,No
CUST35624,Female,No,No,No,No
CUST35625,Female,No,No,Yes,No
CUST35626,Male,No,Yes,Yes,Yes
CUST35627,Female,No,Yes,Yes,Yes
CUST35628,Male,No,No,No,Yes
CUST35629,Female,No,No,No,Yes
CUST35630,Male,No,No,Yes,No
CUST35631,Male,No,No,No,Yes
CUST35632,Male,No,Yes,Yes,No
CUST35633,Female,No,No,No,Yes
CUST35634,Male,No,Yes,No,Yes
CUST35635,Female,No,Yes,No,Yes
CUST35636,Male,No,No,No,Yes
CUST35637,Male,No,No,No,No
CUST35638,Male,No,Yes,Yes,Yes
CUST35639,Male,Yes,Unknown,No,No
CUST35640,Male,No,Yes,No,Yes
CUST35641,Female,No,Yes,No,Yes
CUST35642,Female,No,No,Yes,No
CUST35643,Female,No,Yes,No,No
CUST35644,Female,No,Yes,Yes,Yes
CUST35645,Female,No,Yes,No,Yes
CUST35646,Male,Yes,Yes,Yes,Yes
CUST35647,Female,No,No,Yes,No
CUST35648,Female,No,Yes,No,Yes
CUST35649,Male,No,Yes,No,Yes
CUST35650,Male,No,Yes,No,No
CUST35651,Female,No,No,No,No
CUST35652,Male,Yes,Yes,No,Yes
CUST35653,Male,No,No,No,No
CUST35654,Male,No,No,No,No
CUST35655,Female,No,No,No,Yes
CUST35656,Female,No,No,No,Yes
CUST35657,Male,Yes,No,No,Yes
CUST35658,Male,No,Yes,No,No
CUST35659,Female,No,Yes,No,Yes
CUST35660,Female,No,Yes,Yes,No
CUST35661,Female,No,Yes,No,No
CUST35662,Male,No,No,No,No
CUST35663,Female,No,Yes,Yes,Yes
CUST35664,Female,No,No,Yes,No
CUST35665,Female,No,Yes,No,Yes
CUST35666,Female,Yes,No,Yes,No
CUST35667,Male,No,Yes,No,No
CUST35668,Female,Yes,Yes,No,No
CUST35669,Male,No,No,No,No
CUST35670,Male,No,No,Yes,No
CUST35671,Male,Yes,No,No,Yes
CUST35672,Female,No,Yes,Unknow,No
CUST35673,Female,No,No,No,No
CUST35674,Female,No,Yes,No,Yes
CUST35675,Male,No,No,Yes,Yes
CUST35676,Female,No,No,Unknow,Yes
CUST35677,Female,No,No,No,No
CUST35678,Female,No,No,No,No
CUST35679,Female,No,No,Yes,No
CUST35680,Female,No,Yes,No,No
CUST35681,Male,Yes,No,No,No
CUST35682,Female,No,Yes,Yes,Yes
CUST35683,Female,No,Unknown,Unknow,No
CUST35684,Male,No,Yes,No,Yes
CUST35685,Female,No,Yes,No,Yes
CUST35686,Female,No,No,Yes,No
CUST35687,Female,No,Yes,No,No
CUST35688,Female,No,Yes,No,No
CUST35689,Male,No,No,Yes,No
CUST35690,Male,No,No,Yes,No
CUST35691,Male,Yes,No,No,Yes
CUST35692,Male,No,No,Yes,No
CUST35693,Male,No,Yes,Yes,Yes
CUST35694,Male,No,No,Yes,No
CUST35695,Unknown,No,No,No,No
CUST35696,Female,No,No,No,No
CUST35697,Male,No,Yes,No,Yes
CUST35698,Female,Yes,No,Yes,Yes
CUST35699,Male,No,Yes,No,No
CUST35700,Female,No,Yes,No,Yes
CUST35701,Female,Yes,No,No,No
CUST35702,Male,No,Yes,Yes,Yes
CUST35703,Male,No,Yes,No,No
CUST35704,Female,No,Unknown,No,Yes
CUST35705,Female,No,No,Yes,Yes
CUST35706,Male,No,No,No,Yes
CUST35707,Female,Yes,No,No,Yes
CUST35708,Female,No,Yes,Yes,Yes
CUST35709,Male,No,No,No,Yes
CUST35710,Male,No,Yes,Yes,No
CUST35711,Female,No,No,No,Yes
CUST35712,Male,No,No,Yes,Yes
CUST35713,Female,No,No,Unknow,No
CUST35714,Female,No,No,Yes,No
CUST35715,Male,Yes,Yes,No,No
CUST35716,Male,No,No,No,Yes
CUST35717,Female,No,Yes,No,Yes
CUST35718,Female,No,No,No,No
CUST35719,Female,No,No,No,No
CUST35720,Female,No,Yes,No,Yes
CUST35721,Female,No,No,No,No
CUST35722,Female,No,Yes,No,Yes
CUST35723,Male,No,Yes,No,No
CUST35724,Female,No,Yes,Yes,No
CUST35725,Male,No,Yes,No,Yes
CUST35726,Male,No,No,No,Yes
CUST35727,Male,Yes,No,Yes,No
CUST35728,Male,No,No,No,Yes
CUST35729,Male,No,No,No,No
CUST35730,Female,No,Yes,Yes,Yes
CUST35731,Female,Yes,No,No,No
CUST35732,Female,Yes,No,Yes,No
CUST35733,Male,No,No,Yes,Yes
CUST35734,Male,No,Yes,Yes,No
CUST35735,Male,No,No,Unknow,No
CUST35736,Male,No,No,No,No
CUST35737,Male,No,Yes,No,No
CUST35738,Female,Yes,Yes,No,No
CUST35739,Female,No,No,No,No
CUST35740,Male,No,No,Yes,Yes
CUST35741,Female,No,No,No,No
CUST35742,Female,No,No,No,No
CUST35743,Male,Yes,No,No,Yes
CUST35744,Male,No,Yes,Yes,No
CUST35745,Female,No,Unknown,No,No
CUST35746,Female,Yes,No,Unknow,No
CUST35747,Male,No,Yes,No,No
CUST35748,Female,Yes,Yes,Yes,No
CUST35749,Male,No,Unknown,No,Yes
CUST35750,Male,No,No,No,No
CUST35751,Male,No,Yes,No,No
CUST35752,Female,No,Yes,No,No
CUST35753,Male,No,Yes,No,Yes
CUST35754,Male,No,No,No,Yes
CUST35755,Male,Yes,Unknown,No,Yes
CUST35756,Male,No,No,Yes,No
CUST35757,Male,No,No,No,Yes
CUST35758,Male,No,Yes,No,No
CUST35759,Unknown,No,No,No,Yes
CUST35760,Female,No,No,Yes,No
CUST35761,Male,No,Yes,No,Yes
CUST35762,Female,No,No,No,Yes
CUST35763,Male,No,Yes,No,No
CUST35764,Female,No,No,No,No
CUST35765,Female,No,Unknown,No,Yes
CUST35766,Male,No,Yes,Yes,Yes
CUST35767,Male,No,Yes,No,No
CUST35768,Female,Yes,No,No,No
CUST35769,Unknown,Yes,Yes,Yes,Yes
CUST35770,Female,No,Yes,No,Yes
CUST35771,Female,No,No,Yes,No
CUST35772,Male,Unknown,No,No,Yes
CUST35773,Female,No,Yes,No,Yes
CUST35774,Male,No,No,No,Yes
CUST35775,Male,No,Yes,No,No
CUST35776,Female,No,No,Yes,No
CUST35777,Female,No,Yes,Yes,Yes
CUST35778,Male,Yes,Yes,No,Yes
CUST35779,Female,No,Yes,Yes,No
CUST35780,Female,No,Yes,Yes,Yes
CUST35781,Female,No,Yes,No,Yes
CUST35782,Female,No,Yes,Yes,Yes
CUST35783,Female,No,No,No,Yes
CUST35784,Female,No,No,No,Yes
CUST35785,Female,No,No,No,No
CUST35786,Female,No,No,No,Yes
CUST35787,Male,No,No,No,No
CUST35788,Male,No,No,No,No
CUST35789,Male,No,Yes,No,No
CUST35790,Female,Yes,Yes,No,No
CUST35791,Male,Yes,Unknown,Unknow,Yes
CUST35792,Female,No,No,Yes,No
CUST35793,Male,No,No,No,No
CUST35794,Female,No,No,No,Yes
CUST35795,Male,No,No,Yes,Yes
CUST35796,Female,No,No,Yes,Yes
CUST35797,Male,No,Yes,Yes,No
CUST35798,Male,No,No,No,Yes
CUST35799,Female,No,No,Yes,Yes
CUST35800,Male,No,No,Unknow,No
CUST35801,Male,No,No,No,Yes
CUST35802,Female,No,No,Yes,No
CUST35803,Male,No,Yes,No,Yes
CUST35804,Female,No,No,No,No
CUST35805,Male,No,Yes,Yes,Yes
CUST35806,Male,Yes,No,No,Yes
CUST35807,Female,No,No,No,Yes
CUST35808,Female,No,Yes,No,Yes
CUST35809,Male,No,No,No,Yes
CUST35810,Male,No,No,Yes,No
CUST35811,Female,No,No,No,Yes
CUST35812,Male,No,No,No,No
CUST35813,Male,No,No,No,Yes
CUST35814,Female,No,No,No,No
CUST35815,Female,No,No,Yes,Yes
CUST35816,Male,No,Unknown,No,No
CUST35817,Female,No,Yes,No,No
CUST35818,Male,No,Yes,Yes,No
CUST35819,Unknown,No,No,No,No
CUST35820,Female,No,Yes,No,Yes
CUST35821,Male,No,No,No,Yes
CUST35822,Female,No,Yes,No,Yes
CUST35823,Female,Yes,Yes,No,Yes
CUST35824,Male,No,Unknown,No,No
CUST35825,Female,No,No,Yes,No
CUST35826,Male,No,No,No,No
CUST35827,Female,No,Yes,No,No
CUST35828,Female,No,No,No,No
CUST35829,Male,No,No,Unknow,Yes
CUST35830,Female,Yes,Yes,No,No
CUST35831,Female,No,No,No,Yes
CUST35832,Male,No,No,No,No
CUST35833,Male,No,No,No,Yes
CUST35834,Male,Yes,No,No,Yes
CUST35835,Male,No,No,No,No
CUST35836,Female,No,No,No,Yes
CUST35837,Male,No,No,Unknow,Yes
CUST35838,Female,No,Yes,Yes,No
CUST35839,Male,No,No,Yes,No
CUST35840,Male,No,Yes,No,No
CUST35841,Female,No,Yes,Unknow,Yes
CUST35842,Male,No,No,No,Yes
CUST35843,Male,No,No,No,No
CUST35844,Female,No,No,No,Yes
CUST35845,Male,No,No,No,Yes
CUST35846,Male,No,Yes,Yes,No
CUST35847,Female,Yes,Yes,Yes,No
CUST35848,Male,No,No,No,No
CUST35849,Female,Yes,No,No,No
CUST35850,Female,Yes,No,Yes,No
CUST35851,Female,No,No,Unknow,Yes
CUST35852,Female,No,Yes,No,No
CUST35853,Male,No,Yes,No,No
CUST35854,Male,Yes,Yes,Yes,No
CUST35855,Male,No,Yes,Yes,No
CUST35856,Unknown,No,Yes,Yes,No
CUST35857,Male,No,Yes,No,No
CUST35858,Female,Yes,Yes,Yes,Yes
CUST35859,Male,No,No,Yes,No
CUST35860,Male,No,Yes,Yes,No
CUST35861,Female,Yes,No,No,Yes
CUST35862,Male,No,No,No,Yes
CUST35863,Male,No,Yes,No,Yes
CUST35864,Male,No,No,Yes,No
CUST35865,Female,No,No,No,No
CUST35866,Male,No,Unknown,No,No
CUST35867,Female,No,Yes,No,No
CUST35868,Female,No,No,No,Yes
CUST35869,Female,No,No,No,Yes
CUST35870,Female,No,No,Yes,No
CUST35871,Male,No,Yes,Unknow,No
CUST35872,Male,No,Yes,No,Yes
CUST35873,Female,No,Yes,No,Yes
CUST35874,Female,No,No,No,No
CUST35875,Male,Yes,Yes,No,Yes
CUST35876,Female,No,Yes,No,No
CUST35877,Male,No,No,No,No
CUST35878,Female,No,Yes,No,No
CUST35879,Male,No,Yes,No,Yes
CUST35880,Male,No,Yes,No,No
CUST35881,Female,No,Yes,No,No
CUST35882,Male,No,No,Unknow,No
CUST35883,Female,No,Yes,Yes,Yes
CUST35884,Female,Yes,Yes,No,Yes
CUST35885,Male,Unknown,Yes,Unknow,No
CUST35886,Female,No,No,No,No
CUST35887,Male,No,No,Yes,No
CUST35888,Male,No,Yes,No,Yes
CUST35889,Female,No,Yes,Yes,No
CUST35890,Female,No,Unknown,No,Yes
CUST35891,Female,Yes,Yes,No,Yes
CUST35892,Male,No,Yes,Yes,Yes
CUST35893,Male,No,Yes,Yes,Yes
CUST35894,Male,No,No,Yes,Yes
CUST35895,Male,No,No,No,No
CUST35896,Male,No,No,No,No
CUST35897,Male,Yes,Yes,No,No
CUST35898,Male,Yes,Yes,No,No
CUST35899,Male,No,No,Yes,No
CUST35900,Male,Yes,No,No,No
CUST35901,Female,No,No,No,Yes
CUST35902,Male,No,Unknown,Yes,Yes
CUST35903,Male,No,No,No,Yes
CUST35904,Female,No,No,Yes,No
CUST35905,Female,Yes,Yes,Yes,No
CUST35906,Male,No,Yes,No,No
CUST35907,Male,No,No,No,No
CUST35908,Male,No,Yes,No,No
CUST35909,Male,No,Yes,No,Yes
CUST35910,Male,No,No,Yes,Yes
CUST35911,Female,Yes,Yes,No,No
CUST35912,Male,No,No,Yes,No
CUST35913,Female,No,Yes,No,No
CUST35914,Female,No,Yes,Unknow,Yes
CUST35915,Male,No,No,No,Yes
CUST35916,Female,No,Yes,No,Yes
CUST35917,Male,No,Yes,No,Yes
CUST35918,Male,Yes,Yes,Yes,Yes
CUST35919,Male,No,No,No,No
CUST35920,Male,Yes,No,No,No
CUST35921,Female,No,No,Yes,No
CUST35922,Male,No,No,Yes,No
CUST35923,Male,No,No,No,No
CUST35924,Male,No,Yes,Unknow,Yes
CUST35925,Female,No,No,No,Yes
CUST35926,Female,No,No,Yes,No
CUST35927,Male,No,No,Yes,No
CUST35928,Male,No,Yes,No,Yes
CUST35929,Unknown,No,Unknown,No,Yes
CUST35930,Female,No,Yes,Unknow,Yes
CUST35931,Female,No,No,No,No
CUST35932,Male,Yes,No,No,No
CUST35933,Female,Yes,No,Yes,Yes
CUST35934,Male,No,No,No,No
CUST35935,Female,No,No,Unknow,No
CUST35936,Male,Yes,No,No,Yes
CUST35937,Male,No,No,No,No
CUST35938,Female,No,No,No,No
CUST35939,Male,No,No,Yes,No
CUST35940,Female,Yes,Yes,No,No
CUST35941,Male,Yes,No,No,No
CUST35942,Female,No,Yes,Unknow,Yes
CUST35943,Male,No,No,No,No
CUST35944,Female,No,No,No,No
CUST35945,Male,No,No,No,No
CUST35946,Male,No,Yes,Yes,No
CUST35947,Male,Yes,Yes,No,Yes
CUST35948,Male,No,Yes,No,Yes
CUST35949,Male,No,No,Yes,Yes
CUST35950,Male,No,No,No,No
CUST35951,Male,Yes,Yes,No,Yes
CUST35952,Male,No,No,No,No
CUST35953,Female,No,No,No,Yes
CUST35954,Female,No,No,Yes,Yes
CUST35955,Female,No,Yes,No,Yes
CUST35956,Male,No,Yes,Yes,Yes
CUST35957,Male,No,Yes,No,No
CUST35958,Female,Yes,No,No,No
CUST35959,Male,No,No,Yes,No
CUST35960,Male,Yes,No,No,Yes
CUST35961,Male,No,No,Unknow,Yes
CUST35962,Male,No,No,No,No
CUST35963,Female,No,No,Yes,No
CUST35964,Female,No,Yes,Yes,No
CUST35965,Female,No,No,No,Yes
CUST35966,Female,No,Yes,No,No
CUST35967,Female,No,No,Unknow,Yes
CUST35968,Female,Yes,No,Yes,No
CUST35969,Male,No,No,Yes,Yes
CUST35970,Female,No,Yes,No,No
CUST35971,Female,No,No,Yes,No
CUST35972,Female,No,Yes,Yes,Yes
CUST35973,Unknown,No,No,Yes,No
CUST35974,Female,No,No,No,Yes
CUST35975,Female,No,Yes,No,No
CUST35976,Female,No,No,No,No
CUST35977,Female,No,Yes,No,No
CUST35978,Female,No,No,No,Yes
CUST35979,Female,No,No,No,Yes
CUST35980,Female,Yes,No,Yes,Yes
CUST35981,Female,No,Yes,No,No
CUST35982,Female,No,No,No,Yes
CUST35983,Male,Yes,No,No,No
CUST35984,Male,No,No,Yes,No
CUST35985,Female,No,No,No,No
CUST35986,Male,No,Yes,No,No
CUST35987,Male,No,No,No,No
CUST35988,Unknown,Yes,Yes,No,Yes
CUST35989,Male,No,Yes,Yes,No
CUST35990,Female,No,Unknown,No,Yes
CUST35991,Female,No,Yes,Yes,Yes
CUST35992,Female,No,No,No,No
CUST35993,Male,No,No,No,Yes
CUST35994,Male,Yes,No,No,Yes
CUST35995,Female,No,No,No,No
CUST35996,Female,Yes,Yes,No,No
CUST35997,Male,No,Yes,No,Yes
CUST35998,Male,No,No,Yes,Yes
CUST35999,Female,No,Yes,Yes,Yes
CUST36000,Female,Yes,No,No,Yes
CUST36001,Male,No,Yes,Yes,No
CUST36002,Male,No,No,No,No
CUST36003,Female,No,Yes,Unknow,No
CUST36004,Female,No,Yes,No,Yes
CUST36005,Female,No,Yes,Yes,No
CUST36006,Female,Yes,Yes,No,Yes
CUST36007,Female,No,Yes,No,No
CUST36008,Male,Yes,No,Yes,Yes
CUST36009,Male,No,Yes,No,No
CUST36010,Male,No,No,No,No
CUST36011,Female,No,No,No,No
CUST36012,Female,No,No,Yes,No
CUST36013,Female,No,No,No,No
CUST36014,Male,No,No,No,Yes
CUST36015,Female,Yes,No,Yes,No
CUST36016,Male,Yes,No,No,No
